,away_assist_percentage,away_assists,away_block_percentage,away_blocks,away_defensive_rating,away_defensive_rebound_percentage,away_defensive_rebounds,away_effective_field_goal_percentage,away_field_goal_attempts,away_field_goal_percentage,away_field_goals,away_free_throw_attempt_rate,away_free_throw_attempts,away_free_throw_percentage,away_free_throws,away_losses,away_minutes_played,away_offensive_rating,away_offensive_rebound_percentage,away_offensive_rebounds,away_personal_fouls,away_points,away_steal_percentage,away_steals,away_three_point_attempt_rate,away_three_point_field_goal_attempts,away_three_point_field_goal_percentage,away_three_point_field_goals,away_total_rebound_percentage,away_total_rebounds,away_true_shooting_percentage,away_turnover_percentage,away_turnovers,away_two_point_field_goal_attempts,away_two_point_field_goal_percentage,away_two_point_field_goals,away_wins,home_assist_percentage,home_assists,home_block_percentage,home_blocks,home_defensive_rating,home_defensive_rebound_percentage,home_defensive_rebounds,home_effective_field_goal_percentage,home_field_goal_attempts,home_field_goal_percentage,home_field_goals,home_free_throw_attempt_rate,home_free_throw_attempts,home_free_throws,home_losses,home_minutes_played,home_offensive_rating,home_offensive_rebound_percentage,home_offensive_rebounds,home_personal_fouls,home_points,home_steal_percentage,home_steals,home_three_point_attempt_rate,home_three_point_field_goal_attempts,home_three_point_field_goals,home_total_rebound_percentage,home_total_rebounds,home_true_shooting_percentage,home_turnover_percentage,home_turnovers,home_two_point_field_goal_attempts,home_two_point_field_goal_percentage,home_two_point_field_goals,home_wins,pace,winner,winning_abbr
201901070DAL,60.47,24.2,4.54,2.7,109.17,75.66,35.9,0.5147,89.9,0.4462,40.1,0.3113,27.5,0.7182,19.7,17.7,242.5,109.85,20.94,9.7,22.2,112,7.5,7.6,0.3826,34.1,0.3553,12.1,48.41,45.6,0.5503,11.66,13.4,55.8,0.502,28,17.3,58.84,21.5,9.84,5,109.85,79.06,32.6,0.5076,81.3,0.453,37,0.2949,24.7,18.9,0.2,218.5,109.17,24.34,11.1,21.3,111.6,6.72,6.4,0.3449,27.8,7.7,51.59,43.7,0.5479,11.52,12.4,53.5,0.5745,29.3,7.6,101.25,Away,LAL
201901090DAL,61,24,6.76,3.5,106.89,76.3,36,0.5095,89.1,0.4424,39.4,0.3004,26.3,0.7138,18.7,19.5,242.5,106.96,19.09,8.8,22.6,109.3,7.7,7.8,0.382,33.8,0.3476,11.8,47.8,44.8,0.5439,12.11,13.8,55.3,0.4996,27.6,16.8,60.31,21,9.91,5,106.96,80.91,33.1,0.4988,80,0.4393,35.3,0.3219,26.1,19.6,0.2,218.5,106.89,23.7,10.8,20.5,109.5,6.92,6.6,0.3694,29.2,8.3,52.2,43.9,0.5411,12.17,13.1,50.8,0.5594,27,7.6,101.36,Home,DAL
201901110MIN,60.01,23.7,7.11,3.9,106.66,75.83,35.7,0.5083,89.6,0.4421,39.6,0.2947,25.9,0.7245,18.7,20.1,242.5,107.52,19.23,8.8,22.8,109.6,7.52,7.6,0.3788,33.7,0.3459,11.7,47.68,44.5,0.5436,11.61,13.2,55.9,0.4993,27.9,17.3,58.49,20.3,10.28,5.3,107.52,80.77,32.8,0.4962,80.4,0.4395,35.5,0.3183,25.8,19.2,0.2,218.5,106.66,24.17,11,20.2,109,6.74,6.4,0.349,27.3,7.8,52.32,43.8,0.5374,12.15,13.1,53.1,0.5523,27.7,7.6,101.13,Away,DAL
201901130DAL,60.67,24.1,8.32,4.5,107.93,73.76,34.9,0.5158,89.2,0.4459,39.8,0.2796,24.3,0.7364,17.7,19.8,240,109.59,21.02,9.6,23,109.7,8.38,8.4,0.3913,34.8,0.3528,12.4,47.78,44.5,0.5495,11.77,13.3,54.4,0.5025,27.4,18.7,58.1,22.3,10.15,5.7,109.59,78.98,35.8,0.4943,88.3,0.4396,38.8,0.3339,28.5,21.3,0.2,240,107.93,26.24,12.5,21.3,108.3,6.83,6.9,0.3543,30.5,9.4,52.22,48.3,0.538,12.44,14.2,57.8,0.5105,29.4,7.6,100.43,Away,GSW
201901160DAL,61.06,24.2,9.25,4.9,107.67,72.34,34.2,0.5197,88.5,0.4486,39.7,0.2608,22.5,0.743,16.4,19.8,240,110.1,22.21,10,22.2,108.3,9.04,8.9,0.3974,35.1,0.3517,12.5,47.81,44.2,0.5513,11.82,13.2,53.4,0.5077,27.2,19.8,58.15,22.2,8.66,4.7,110.1,77.79,34.9,0.4904,88.8,0.4345,38.6,0.3056,26.3,19.3,0.2,240,107.67,27.66,13,20.2,106.2,7.23,7.2,0.3599,31.2,9.7,52.19,47.9,0.5299,12.58,14.3,57.6,0.5018,28.9,7.6,98.87,Away,SAS
201901190IND,61.6,24.4,9.09,4.7,107.56,73.83,34.4,0.5098,89.5,0.4432,39.7,0.2412,21.2,0.7533,15.7,20.5,240,108.93,22.38,10.3,21.8,107,8.84,8.7,0.3984,35.6,0.3291,11.9,48.32,44.7,0.5419,11.53,12.9,53.9,0.5148,27.8,20.2,58.63,22.3,8.57,4.7,108.93,77.62,35.4,0.4966,87.7,0.4381,38.4,0.3057,26,19,0.2,240,107.56,26.17,12.1,19.6,105.9,7.13,7.1,0.3641,31.3,10.1,51.68,47.5,0.5352,12.68,14.3,56.4,0.5027,28.3,7.6,98.7,Home,IND
201901210MIL,63.2,25.1,10.47,5.6,108.51,74.25,34.9,0.5105,90.1,0.4416,39.8,0.2358,20.8,0.7454,15.3,21.8,240,109.11,22.93,10.7,21.4,107.3,8.06,7.9,0.3979,35.8,0.3404,12.4,48.74,45.6,0.5413,11.5,12.9,54.3,0.5042,27.4,20,57.95,22.3,9.21,5.1,109.11,77.07,35.7,0.495,88.7,0.4386,38.9,0.3027,26,19.3,0.2,240,108.51,25.75,12,19.6,107,7.21,7.2,0.3512,30.6,9.9,51.26,47.7,0.5349,11.88,13.4,58.1,0.4987,29,7.6,98.81,Home,MIL
201901220DAL,62.19,24.9,10.94,5.7,108.99,73.75,33.2,0.5009,91.8,0.436,40,0.2218,20.3,0.7448,14.9,22.1,240,110.53,24.32,11.6,21.1,106.9,7.86,7.6,0.3861,35.6,0.3314,12,48.19,44.8,0.5312,9.87,11,56.2,0.4988,28,20.8,58.7,22.2,9.47,5.4,110.53,75.68,36.1,0.5005,86.5,0.4408,38.1,0.3045,25.4,18.9,0.2,240,108.99,26.25,11.8,19.1,105.4,6.58,6.4,0.3699,31.6,10.3,51.81,47.9,0.5399,12.15,13.5,54.9,0.5077,27.8,7.6,96.95,Home,DAL
201901250DAL,61.43,24,10.25,5.3,111.95,73.72,32,0.4933,90.8,0.4309,39.1,0.2323,21,0.7319,15.2,22.9,240,109.08,24.48,11.7,22.3,104.8,7.59,7.3,0.3834,34.9,0.323,11.4,47.83,43.7,0.5245,10.09,11.2,55.9,0.4957,27.7,21.1,58,22.3,10.15,5.7,109.08,75.52,36.1,0.5159,85.6,0.4509,38.6,0.3204,26.5,19.3,0.2,240,111.95,26.28,11.5,19.6,107.6,7.04,6.8,0.3787,32,11.1,52.17,47.6,0.5535,11.77,13,53.6,0.514,27.5,7.6,96.34,Home,DAL
201901270DAL,60.81,23.7,10.68,5.5,113.34,73.76,31.6,0.4998,90.3,0.4323,39,0.252,22.5,0.7509,16.9,22.3,240,111.37,24.5,11.6,22.7,107.1,7.79,7.5,0.3892,35.2,0.344,12.2,47.89,43.2,0.5352,9.42,10.4,55.1,0.4856,26.8,23,55.86,21.7,9.68,5.4,111.37,75.5,35.6,0.5204,86.1,0.4528,39,0.3192,26.6,19.4,0,240,113.34,26.24,11.4,20.5,109,6.84,6.6,0.3883,33,11.6,52.11,47,0.5575,11.81,13.1,53.1,0.5176,27.4,0,96.34,Away,TOR
201901300NYK,60.87,24,10.51,5.4,113.04,75.68,32.5,0.5144,89.3,0.4423,39.4,0.2364,20.9,0.7697,16.1,23.1,240,112.55,24.2,11.2,22.6,107.8,7.02,6.7,0.4035,36.1,0.3559,12.9,49.21,43.7,0.5489,10.01,10.9,53.2,0.5,26.5,23.1,57.53,22.1,9.69,5.2,112.55,75.8,34.7,0.5188,85.3,0.4519,38.6,0.3272,27,19.7,0,240,113.04,24.32,10.5,20,108.3,6.88,6.6,0.3867,32.6,11.4,50.79,45.2,0.5571,11.41,12.5,52.7,0.5176,27.2,0,95.91,Away,DAL
201901310DET,59.76,23.6,9.23,5.1,112.83,74.67,32.8,0.5123,89.7,0.4403,39.4,0.2273,20.2,0.7697,15.6,22.6,240,112.92,24.78,11.6,21.3,107.3,6.22,5.9,0.4021,36.1,0.3559,12.9,49.11,44.4,0.5458,9.58,10.4,53.6,0.4968,26.5,24.4,56.89,22.1,9.63,5.2,112.92,75.22,35,0.511,86.9,0.4474,38.9,0.2896,24.8,18.3,0,240,112.83,25.34,11.2,20.7,107.2,6.73,6.4,0.3765,32.5,11.1,50.89,46.2,0.5476,10.69,11.7,54.4,0.5129,27.8,0,95.05,Home,DET
201902060DAL,58.8,22.8,9.88,5.3,111.35,75.36,33.5,0.5057,88.9,0.4353,38.6,0.2217,19.5,0.7653,15,23.2,240,110.43,24.04,11.3,21.4,104.7,6.43,6.1,0.4045,36,0.346,12.5,49.15,44.8,0.5387,10.24,11.1,52.9,0.4962,26.1,25,57.73,21.9,8.9,4.7,110.43,75.96,35.6,0.5063,86.1,0.4417,38,0.295,25.2,18.4,0,240,111.35,24.65,11,19.9,105.6,7.04,6.7,0.3913,33.7,11.2,50.85,46.6,0.543,10.75,11.7,52.4,0.5121,26.8,0,94.93,Home,DAL
201902080DAL,57.92,22.7,9.84,5,110.17,77.09,34.3,0.5108,88.3,0.4446,39.2,0.2225,19.5,0.7653,15,23.1,240,110.25,23.4,10.7,21.3,105,5.89,5.6,0.3977,35.1,0.3316,11.6,50.05,45,0.5437,10.45,11.3,53.2,0.52,27.6,26.2,58.59,22.1,9.04,4.8,110.25,76.6,35.1,0.5098,85.7,0.4413,37.8,0.2861,24.3,17.5,0,240,110.17,22.92,10.1,20,104.9,7.12,6.8,0.4104,35.2,11.8,49.95,45.2,0.5439,10.99,11.9,50.5,0.5118,26,0,95.31,Away,MIL
201902100DAL,57.29,22.5,9.28,4.8,108.89,78.17,35.4,0.5077,88.6,0.444,39.3,0.2243,19.7,0.7391,14.8,23.3,240,108.39,23.65,10.8,22,104.6,5.56,5.4,0.3953,35,0.3193,11.2,50.95,46.2,0.539,11.23,12.3,53.6,0.5251,28.1,26.9,58.2,21.9,9,4.8,108.39,76.35,35,0.5064,85.8,0.4397,37.7,0.2939,25,18.1,0,240,108.89,21.84,9.9,20.6,105,7.04,6.8,0.4041,34.7,11.5,49.05,44.9,0.5421,11.1,12.1,51.1,0.5098,26.2,0,96.46,Home,DAL
201902110HOU,57.61,22.5,8.95,4.5,109.54,78.54,35.4,0.5173,87.1,0.4499,39.1,0.2386,20.4,0.7369,15.3,23.8,240,108.64,21.67,9.7,21.9,105.1,5.54,5.4,0.4026,34.9,0.3311,11.6,50.66,45.1,0.5492,11.8,12.8,52.2,0.5297,27.5,27.5,59.39,22.4,9.57,4.9,108.64,78.33,34.5,0.5117,86.3,0.437,37.7,0.2824,24.1,17.5,0,240,109.54,21.47,9.7,21,105.9,7.76,7.5,0.4426,38.3,13,49.34,44.2,0.5461,10.92,11.9,48,0.5174,24.7,0,96.7,Home,HOU
201902130DAL,57.21,22.5,7.92,3.7,108.79,78.32,35.7,0.5305,85.3,0.4628,39.4,0.2412,20.3,0.7531,15.5,24.2,240,109.98,21.63,9.3,22,105.7,5.69,5.5,0.3992,33.9,0.3361,11.4,51.34,45,0.563,12.56,13.5,51.4,0.5466,28,28.1,61.45,22.7,8.38,4.2,109.98,78.37,33,0.5062,86,0.4294,36.9,0.2832,24.1,17.3,0,240,108.79,21.69,9.9,20.8,104.4,7.93,7.6,0.4665,40.3,13.3,48.66,42.9,0.5402,10.79,11.7,45.7,0.5194,23.6,0,96.01,Away,MIA
201902220DAL,59.07,23.8,7.54,3.5,107.44,79.39,37.2,0.5363,86.5,0.4673,40.3,0.2336,19.9,0.7412,14.9,23.8,240,110.46,22.74,10,22,107.3,6.33,6.2,0.3955,34,0.3461,11.8,52.73,47.2,0.5658,12.95,14.1,52.5,0.5472,28.5,29.6,61.51,22.5,7.59,3.8,110.46,77.26,32.6,0.4995,86.3,0.423,36.5,0.2867,24.5,17.9,0,240,107.44,20.62,9.7,20.4,104.2,8.07,7.8,0.4733,41,13.3,47.27,42.3,0.5365,11.06,12.1,45.3,0.5156,23.2,0,97.04,Away,DEN
201902230UTA,58.88,24.1,8.18,3.8,108.79,79.63,37.3,0.5371,87.7,0.4684,40.9,0.2228,19.2,0.743,14.4,24.4,240,110.7,21.48,9.5,22.2,108.1,5.89,5.8,0.3879,33.8,0.3506,11.9,51.98,46.8,0.5651,12.12,13.2,53.9,0.5442,29,30.1,61.85,22.9,7.79,4.1,110.7,78.52,33.7,0.5017,86.7,0.4255,36.9,0.2885,24.8,19,0,240,108.79,20.38,9.6,20,106.1,7.41,7.2,0.4736,41.2,13.3,48.02,43.3,0.543,10.85,11.9,45.5,0.5219,23.6,0,97.55,Home,UTA
201902250LAC,59.96,24.5,8.86,4.2,109.13,79.35,37.5,0.5402,87,0.4725,40.9,0.2125,18.1,0.7477,13.6,26.3,240,109.83,21.5,9.4,21.5,107,5.59,5.5,0.3943,34,0.3395,11.6,52.21,46.9,0.5671,13.08,14.2,53,0.5609,29.3,29,63.37,23.7,8.38,4.3,109.83,78.5,33.2,0.5001,87.9,0.4216,37.1,0.2679,23.2,18.1,0,240,109.13,20.66,9.8,19.3,106.2,8.03,7.8,0.4777,42.1,13.9,47.79,43,0.5408,10.32,11.3,45.8,0.5113,23.2,0,97.35,Home,LAC
201902270DAL,58.21,23.3,9.35,4.4,111.6,78.03,36.5,0.5322,86.3,0.467,40.1,0.2267,19.1,0.7469,14.4,25.8,240,108.87,21.14,9.3,21.9,105.7,6.25,6.1,0.3855,33,0.3357,11.1,51.06,45.8,0.5615,12.8,13.8,53.3,0.5508,29,30.7,65.12,24.8,7.49,3.9,108.87,78.86,33.5,0.5145,88.2,0.43,37.9,0.2604,22.7,17.5,0,240,111.6,21.98,10.3,20,108.2,8.17,7.9,0.4901,43.2,14.9,48.94,43.8,0.5514,10.56,11.6,45,0.5158,23,0,97.01,Home,DAL
201903020DAL,60.9,24.5,9.74,4.5,109.67,78.95,37.8,0.5463,85.3,0.4761,40.4,0.2416,20.1,0.7547,15.3,26.9,240,110.5,20.03,8.6,22.8,107.9,6.45,6.3,0.4007,33.9,0.3489,11.8,51.86,46.4,0.5769,13.29,14.3,51.4,0.5616,28.6,30.9,65.3,24.4,7.84,3.9,110.5,79.97,32.8,0.5056,88.1,0.4222,37.2,0.2725,23.7,17.9,0,240,109.67,21.05,10.1,19.9,107,8.55,8.3,0.4988,43.9,14.7,48.14,42.9,0.5437,10.44,11.5,44.2,0.5127,22.5,0,97.64,Away,MEM
201903040BRK,62.63,24.8,8.87,3.9,112.06,80.85,37,0.5433,85.1,0.4713,39.9,0.2478,20.6,0.7477,15.5,27.7,240,109.69,19.43,8.3,23,107.4,5.93,5.8,0.4108,34.7,0.3513,12.1,51.63,45.3,0.5742,13.21,14.2,50.4,0.5549,27.8,31,64.76,24.8,7.12,3.5,109.69,80.57,33.1,0.5258,87.2,0.4383,38.2,0.2768,23.9,18.1,0,240,112.06,19.15,8.9,21,109.8,8.52,8.3,0.5087,44.4,15.3,48.37,42,0.5629,10.52,11.5,42.8,0.5366,22.9,0,98,Home,BRK
201903060WAS,63.73,25,7.73,3.6,114.82,78.9,35.4,0.5396,85.1,0.4649,39.3,0.265,22.2,0.7287,16.3,30.1,240,109.99,19.72,8.7,22.8,107.5,6.24,6.1,0.4162,35.2,0.3601,12.6,50.26,44.1,0.5705,12.74,13.7,49.9,0.5407,26.7,29.6,64.37,25.5,6.62,3.2,109.99,80.28,33.7,0.532,87.8,0.4507,39.6,0.2807,24.4,18.8,0,240,114.82,21.1,9.5,22.1,112.3,8.22,8,0.4833,42.4,14.3,49.74,43.2,0.5706,10.27,11.3,45.4,0.5587,25.3,0,97.84,Home,WAS
201903080ORL,63.26,24.8,7.45,3.5,115.76,78.68,35,0.5383,85.4,0.4633,39.3,0.2667,22.4,0.7466,16.7,31.7,240,110.53,18.85,8.5,21.7,108,6.14,6,0.4207,35.7,0.3585,12.7,49.41,43.5,0.5709,12.3,13.2,49.7,0.541,26.6,29,65,26.1,7,3.4,110.53,81.15,34.6,0.54,87.8,0.4576,40.2,0.275,23.9,18.3,0,240,115.76,21.32,9.5,21.9,113.2,8.53,8.3,0.4741,41.6,14.5,50.59,44.1,0.5766,10.22,11.2,46.2,0.559,25.7,0,97.82,Home,ORL
201903100DAL,62.89,24.5,8.05,3.8,113.32,78.36,34.8,0.527,86.9,0.4518,39,0.2547,21.9,0.7324,16,31.2,240,109.88,20.32,9.5,22,107,6.27,6.1,0.4305,37.3,0.3532,13,49.22,44.3,0.5577,11.64,12.6,49.6,0.5259,26,30.5,66.07,25.7,8.15,3.8,109.88,79.68,35.8,0.5279,86.3,0.4522,39.1,0.2943,25.1,19.2,0,240,113.32,21.64,9.6,21.3,110.5,7.82,7.6,0.4501,38.8,13.1,50.78,45.4,0.568,10.93,11.9,47.5,0.5469,26,0,97.45,Away,HOU
201903120DAL,63.49,24.7,7.92,3.8,114.07,78.11,33.9,0.5226,87,0.4499,38.9,0.2569,22.1,0.7574,16.6,31.1,240,110.24,20.26,9.5,22.5,107,6.61,6.4,0.4203,36.5,0.3496,12.6,48.69,43.4,0.5564,11.12,12,50.5,0.5215,26.3,31.8,64.8,25.5,8.48,4,110.24,79.74,35.9,0.5356,85.7,0.4599,39.5,0.301,25.5,18.9,0,240,114.07,21.89,9.5,21.2,110.9,6.9,6.7,0.4386,37.5,13,51.31,45.4,0.5725,11.14,12.1,48.2,0.5499,26.5,0,97.15,Away,SAS
201903140DEN,61.82,23.7,7.64,3.7,115.05,77.49,32.8,0.5244,85.4,0.4516,38.4,0.2521,21.3,0.7699,16.3,33.4,240,110.14,18.51,8.3,21.6,105.5,6.43,6.1,0.4269,36.5,0.3442,12.4,47.45,41.1,0.5588,10.88,11.5,48.9,0.5291,26,30.5,66.13,26.3,9.58,4.5,110.14,81.49,36,0.5423,85.4,0.4675,40,0.2827,23.9,17.7,0,240,115.05,22.51,9.6,20.7,110.5,6.88,6.6,0.4256,36.3,12.8,52.55,45.6,0.5762,10.93,11.7,49.1,0.5537,27.2,0,95.88,Home,DEN
201903180DAL,62.66,24.6,7.86,4,113.11,76.84,33.5,0.5283,86.1,0.4564,39.2,0.2547,21.7,0.7785,16.8,34.3,242.5,110.2,19.8,8.9,21.6,107.5,6.83,6.6,0.4273,36.8,0.3389,12.3,48.27,42.4,0.5636,11.9,12.9,49.3,0.5401,26.9,31,65.17,23.6,9.02,3.7,110.2,80.2,32,0.5339,77.6,0.4764,36.3,0.2715,21.6,15.7,0,218.5,113.11,23.16,8.9,18.9,110.5,7.46,6.4,0.4142,32.9,11.6,51.73,40.9,0.5665,11.4,11.1,44.7,0.563,24.7,0,96.52,Away,NOP
201903200POR,59.74,23.8,7.31,3.7,113.31,75.82,32.6,0.5256,87.2,0.4571,39.8,0.2479,21.5,0.7776,16.6,35.2,242.5,110.52,19.39,8.8,21.8,108.1,7.32,7.1,0.4144,36.2,0.3333,11.9,47.2,41.4,0.5601,11.29,12.3,51,0.5405,27.9,31.2,62.95,22.6,8.72,3.7,110.52,80.61,32.5,0.5386,76.7,0.4809,36.3,0.281,22.3,16.3,0,218.5,113.31,24.18,9.2,18.4,111,6.93,5.9,0.4088,32,11.5,52.8,41.7,0.5722,12.17,12,44.7,0.5648,24.8,0,96.76,Home,POR
201903210SAC,60.99,24.2,7.78,4,113.42,75.59,32.8,0.5168,88.7,0.4481,39.7,0.2456,21.7,0.7662,16.5,37.4,242.5,109.96,19.45,9.1,21.7,108,6.76,6.6,0.4215,37.4,0.3276,12.1,46.71,41.9,0.5505,10.53,11.6,51.3,0.5316,27.6,30,62.05,22.3,10.25,4.5,109.96,80.55,33.9,0.5339,77.3,0.4786,36.4,0.2848,22.8,17,0,218.5,113.42,24.41,9.4,18,111.6,6.48,5.5,0.4033,31.8,11.2,53.29,43.3,0.5702,11.84,11.7,45.5,0.5641,25.2,0,97.18,Home,SAC
201903230GSW,60.8,24.5,6.78,3.6,114.53,76.16,32.3,0.5235,89.2,0.4511,40.2,0.2413,21.5,0.7643,16.3,37.9,242.5,111.63,20.49,9.5,20.9,109.5,7.07,6.9,0.4369,38.9,0.3293,12.8,47.09,41.8,0.5558,9.97,11,50.3,0.5424,27.4,30.4,61.62,22.8,9.7,4.2,111.63,79.51,33.7,0.5414,77.8,0.488,37.4,0.2693,21.6,16.3,0,218.5,114.53,23.84,8.9,17.9,112.6,6.17,5.2,0.3895,30.8,10.9,52.91,42.6,0.5753,11.85,11.7,47,0.5752,26.5,0,97.1,Away,DAL
201903260DAL,60.49,25.2,6.41,3.4,115.15,74.85,31.7,0.5373,89.2,0.4661,41.5,0.2528,22.5,0.7851,17.6,38,242.5,116.49,22.28,10.2,21.3,113.2,7.11,6.9,0.4116,36.7,0.3461,12.6,47.73,41.9,0.5721,9.43,10.4,52.5,0.5503,28.9,31.4,62.5,22.6,10.4,4.7,116.49,77.72,32.3,0.5353,77,0.4821,36.5,0.2885,22.9,17.7,0,218.5,115.15,25.15,9.3,18.2,112,5.5,4.5,0.3997,31.2,10.7,52.27,41.6,0.5737,11.71,11.5,45.8,0.5797,25.8,0,96.14,Away,SAC
201903280MIA,61.71,25.1,6.42,3.4,112.04,76.6,33.2,0.5286,89.1,0.4568,40.6,0.2412,21.4,0.7855,16.9,38.9,242.5,113.71,21.18,9.8,21.5,110.8,6.79,6.6,0.4186,37.3,0.3435,12.7,48.06,43,0.5635,9.97,11,51.8,0.537,27.9,31.6,62.65,22,10.91,4.9,113.71,78.82,33.4,0.5229,76.6,0.4721,35.4,0.2919,23.1,17.7,0,218.5,112.04,23.4,8.8,17.8,109.3,5.89,4.9,0.3979,30.9,10.2,51.94,42.2,0.5622,11.58,11.3,45.7,0.5706,25.2,0,96.44,Home,MIA
201903310OKC,61.33,24.7,6.26,3.3,111.2,76.53,34.2,0.5275,88.9,0.4521,40.1,0.2496,22.1,0.7801,17.3,39.7,242.5,113.68,21.32,9.8,21.9,110.8,6.48,6.3,0.431,38.3,0.3505,13.3,48.54,44,0.5629,9.88,10.9,50.6,0.5276,26.8,31.9,61.46,21.3,11.4,5,113.68,78.68,33.1,0.511,77.7,0.4626,35,0.2936,23.5,18,0,218.5,111.2,23.47,9.2,18.1,108.5,5.58,4.6,0.4085,32.3,9.9,51.46,42.3,0.5515,10.98,10.7,45.4,0.5714,25.1,0,96.46,Away,DAL
201904010DAL,61.26,24.9,6.71,3.8,112.8,77.27,35.7,0.5239,89.4,0.4544,40.5,0.259,23.1,0.7915,18.3,37.2,242.5,113.25,21.05,9.7,22.1,111.6,6.02,5.9,0.4074,36.4,0.3379,12.3,49.13,45.4,0.5624,9.8,10.9,53,0.5332,28.2,27.8,60.02,21.8,9.4,4.4,113.25,78.95,33.4,0.5173,79.9,0.4687,36.5,0.2854,23.5,17.6,0,218.5,112.8,22.73,9.2,18.3,111.4,5.41,4.5,0.3988,32.3,10.2,50.87,42.6,0.554,9.94,9.7,47.6,0.5725,26.3,0,97.68,Home,DAL
201904030DAL,61.4,24.9,6.56,3.8,112.68,76.85,35.9,0.5213,89.8,0.4508,40.4,0.2603,23.3,0.7715,18.1,38.6,242.5,112.59,20.3,9.5,22.1,111.4,5.47,5.4,0.412,36.9,0.3385,12.5,48.5,45.4,0.5581,9.4,10.5,52.9,0.5291,27.9,27.4,60.28,22.2,9.92,4.7,112.59,79.7,34.2,0.5119,81.1,0.4681,37,0.2739,22.8,17.6,0,218.5,112.68,23.15,9.5,18.7,111.7,5.5,4.6,0.3927,32.3,9.5,51.5,43.7,0.5506,9.77,9.6,48.8,0.5822,27.5,0,98.06,Away,MIN
201904050DAL,61.97,25.7,6.78,3.9,112.94,76.66,36.6,0.5282,90.7,0.4562,41.3,0.2575,23.2,0.7825,18.2,39.2,242.5,113.97,21.09,9.8,22,113.7,5.29,5.3,0.4122,37.3,0.3451,12.9,49.17,46.4,0.5649,9.5,10.7,53.4,0.5336,28.4,27.9,60.19,22.3,9.25,4.4,113.97,78.91,33.7,0.5104,82.6,0.4627,37.2,0.2748,23.2,17.5,0,218.5,112.94,23.34,9.8,18.4,112.9,5.24,4.4,0.4059,34.1,10.4,50.83,43.5,0.5473,9.45,9.4,48.5,0.5716,26.8,0,98.91,Away,MEM
201904070MEM,61.92,25.4,6.85,3.8,114.1,77.21,36.5,0.5273,90.1,0.455,40.9,0.271,24.4,0.7755,19,39.8,242.5,114.97,20.33,9.5,21.5,113.7,5.06,5,0.4165,37.5,0.3436,12.9,48.83,46,0.5653,8.7,9.6,52.6,0.5346,28,28,61.94,22.5,9.03,4.4,114.97,79.67,33.7,0.5149,82.9,0.4656,37.4,0.2758,22.6,16.9,0,218.5,114.1,22.79,9.8,18.3,113.1,4.83,4.4,0.4175,34.1,10.4,51.17,43.5,0.5518,8.92,9.4,48.8,0.5716,27,0,98.07,Away,DAL
201904090DAL,62.8,25.5,6.94,3.8,112.95,76.61,36.9,0.5227,90.2,0.4488,40.4,0.2741,24.7,0.7589,18.8,41.8,242.5,113.57,19.88,9.4,21.5,112.8,5.5,5.5,0.4218,38,0.3474,13.2,48.34,46.3,0.5594,8.91,9.9,52.2,0.5239,27.2,27.1,63.66,23,9.46,4.6,113.57,80.12,34.7,0.5105,82.9,0.4612,37,0.278,22.8,17.1,0,218.5,112.95,23.39,10.4,19,112.5,4.81,4.4,0.4219,34.5,10.4,51.66,45.1,0.5483,9.41,10.1,48.4,0.5679,26.6,0,98.57,Home,DAL
201904100SAS,63.71,25.9,6.42,3.6,112.1,77.36,37,0.5237,90.1,0.4504,40.5,0.2623,23.6,0.7643,18.1,42.3,242.5,113.2,19.59,9.2,21.2,112.2,5.51,5.5,0.419,37.7,0.3471,13.1,48.5,46.2,0.5592,8.95,9.9,52.4,0.5258,27.4,27.6,63.18,22.8,8.1,3.9,113.2,80.41,34.6,0.507,83,0.4607,37,0.2663,21.8,16.5,0,218.5,112.1,22.64,10,18.6,111.4,4.72,4.3,0.409,33.4,9.9,51.5,44.6,0.5446,9.27,9.9,49.6,0.5657,27.1,0,98.32,Home,SAS
201810170LAC,60.6,20,15,9,99.1,82.4,42,0.425,87,0.379,33,0.483,42,0.786,33,0,240,108.2,26.9,14,22,107,6.1,6,0.276,24,0.333,8,54.4,56,0.507,8.7,10,63,0.397,25,1,60,21,14.3,9,108.2,73.1,38,0.443,88,0.398,35,0.273,24,20,0,240,99.1,17.6,9,32,98,3,3,0.318,28,8,45.6,47,0.497,10.9,12,60,0.45,27,0,98.9,Away,DEN
201810200DEN,64.8,20,11,6.5,107.65,79.65,36,0.4365,82,0.378,31,0.469,38.5,0.7075,27.5,0.5,240,98.5,22.55,12,24,99,6,6,0.391,31.5,0.3075,9.5,48.5,48,0.4995,12.9,14.5,50.5,0.4355,21.5,1,62.55,24.5,15.05,7.5,98.5,77.45,41.5,0.501,86.5,0.452,39,0.307,26.5,22,0,240,107.65,20.35,9,31.5,108.5,7.35,7.5,0.3235,28,8.5,51.5,50.5,0.553,13.2,15,58.5,0.523,30.5,0,100.65,Home,DEN
